,temporal,contingency,comparision,expansion
3214,0.2,1e-05,0.4,0.4
3215,1e-05,1e-05,1e-05,0.9
3216,0.5,0.3,1e-05,1e-05
3217,0.4,1e-05,1e-05,0.5
3218,0.2,0.2,1e-05,0.6
3219,0.3,0.2,0.1,0.2
3220,1e-05,0.1,0.4,0.3
3221,1e-05,0.5,0.4,0.1
3222,1e-05,0.1,0.1,0.8
3223,1e-05,0.4,0.3,0.30000000000000004
3224,1e-05,0.2,1e-05,0.7999999999999999
3225,1e-05,0.7,0.2,0.1
3226,0.6,0.3,0.1,1e-05
3227,0.2,0.5,1e-05,0.3
3228,1e-05,0.5,1e-05,0.5
3229,1e-05,0.9,1e-05,0.1
3230,1e-05,0.1,0.1,0.8
3231,0.7,0.3,1e-05,1e-05
3232,1e-05,1e-05,0.4,0.6000000000000001
3233,1e-05,0.5,0.1,0.4
3234,0.1,1e-05,0.1,0.8
3235,1e-05,1e-05,0.1,0.8
3236,1e-05,1e-05,0.1,0.9
3237,0.1,0.4,0.3,0.2
3238,0.6,0.1,0.1,1e-05
3239,0.6,0.1,1e-05,0.2
3240,0.1,1e-05,1e-05,0.7
3241,0.1,1e-05,0.1,0.7
3242,1e-05,1e-05,0.3,0.7
3243,0.1,1e-05,1e-05,0.8
3244,0.2,0.3,0.1,0.2
3245,1e-05,0.5,1e-05,0.4
3246,1e-05,0.30000000000000004,1e-05,0.4
3247,1e-05,0.4,0.30000000000000004,0.2
3248,0.1,0.1,0.5,0.1
3249,0.3,0.1,1e-05,0.5
3250,1e-05,0.4,0.4,0.1
3251,1e-05,0.2,1e-05,0.7999999999999999
3252,0.1,0.4,0.4,1e-05
3253,0.5,0.1,0.30000000000000004,0.1
3254,0.1,0.30000000000000004,1e-05,0.5
3255,1e-05,0.6,0.1,0.30000000000000004
3256,1e-05,0.1,0.1,0.7999999999999999
3257,0.2,0.1,1e-05,0.5
3258,0.2,0.1,0.1,0.6000000000000001
3259,0.3,1e-05,0.3,0.2
3260,1e-05,0.2,1e-05,0.8
3261,1e-05,1e-05,0.2,0.7999999999999999
3262,0.1,1e-05,0.1,0.5
3263,1e-05,0.1,1e-05,0.9
3264,1e-05,0.3,0.1,0.6
3265,1e-05,0.30000000000000004,1e-05,0.7
3266,1e-05,0.2,0.1,0.7
3267,1e-05,1e-05,0.4,0.6
3268,1e-05,0.6,1e-05,0.4
3269,0.7999999999999999,0.2,1e-05,1e-05
3270,0.5,0.3,1e-05,0.2
3271,0.30000000000000004,0.3,1e-05,0.4
3272,0.1,0.1,0.7,0.1
3273,1e-05,1e-05,1e-05,0.9999999999999999
3274,1e-05,1e-05,0.30000000000000004,0.5
3275,1e-05,0.3,1e-05,0.7
3276,0.5,0.4,1e-05,0.1
3277,1e-05,1e-05,0.1,0.7999999999999999
3278,1e-05,0.2,0.5,0.1
3279,1e-05,0.2,0.3,0.5
3280,1e-05,1e-05,1e-05,0.9
3281,1e-05,1e-05,1e-05,1.0
3282,1e-05,0.1,0.2,0.7
3283,1e-05,0.4,1e-05,0.6
3284,0.1,1e-05,0.1,0.8
3285,1e-05,0.5,1e-05,0.5
3286,1e-05,1e-05,0.1,0.8
3287,1e-05,0.3,1e-05,0.7
3288,0.30000000000000004,0.2,1e-05,0.4
3289,0.1,0.6,0.2,1e-05
3290,0.8,1e-05,0.1,1e-05
3291,0.6000000000000001,1e-05,1e-05,0.2
3292,0.3,0.3,0.1,0.1
3293,0.2,1e-05,1e-05,0.6
3294,1e-05,0.1,1e-05,0.5
3295,1e-05,0.4,0.5,1e-05
3296,1e-05,0.7,0.2,0.1
3297,1e-05,0.4,0.1,0.5
3298,0.1,1e-05,0.2,0.7
3299,0.2,0.30000000000000004,1e-05,0.3
3300,1e-05,0.1,0.1,0.8
3301,0.7,0.1,0.1,0.1
3302,1e-05,0.1,1e-05,0.7999999999999999
3303,0.4,0.3,1e-05,0.3
3304,1e-05,0.6,1e-05,0.30000000000000004
3305,1e-05,0.30000000000000004,1e-05,0.7
3306,1e-05,1e-05,1e-05,1.0
3307,1e-05,0.4,0.2,0.4
3308,1e-05,0.5,1e-05,0.5
3309,0.2,0.5,0.30000000000000004,1e-05
3310,0.1,0.6,0.1,0.1
3311,0.5,1e-05,0.2,0.30000000000000004
3312,1e-05,0.2,0.1,0.7
3313,1e-05,0.2,0.5,0.2
3314,0.4,1e-05,0.1,0.5
3315,0.2,0.4,0.1,0.30000000000000004
3316,0.8,0.1,1e-05,0.1
3317,1e-05,0.1,0.30000000000000004,0.6000000000000001
3318,0.2,0.4,1e-05,0.4
3319,1e-05,0.1,1e-05,0.8
3320,0.7,0.1,1e-05,0.1
3321,1e-05,0.5,0.1,0.4
3322,1e-05,1e-05,1e-05,1.0
3323,1e-05,1e-05,1e-05,1.0
3324,1e-05,1e-05,1e-05,0.8999999999999999
3325,0.2,0.1,0.3,0.4
3326,0.5,0.2,1e-05,0.1
3327,1e-05,1e-05,1e-05,0.7999999999999999
3328,0.7,0.2,1e-05,0.1
3329,0.2,0.8,1e-05,1e-05
3330,0.4,0.1,0.1,0.30000000000000004
3331,0.5,0.1,0.1,0.2
3332,1e-05,0.7,0.1,0.2
3333,0.30000000000000004,1e-05,0.6,0.1
3334,0.7,0.1,1e-05,0.2
3335,1e-05,1e-05,0.3,0.7
3336,0.4,0.2,1e-05,0.3
3337,0.1,0.5,0.2,0.2
3338,1e-05,1e-05,1e-05,1.0
3339,1e-05,0.30000000000000004,1e-05,0.7
3340,0.4,0.2,1e-05,0.4
3341,0.5,1e-05,1e-05,0.5
3342,1e-05,1e-05,0.1,0.7
3343,0.30000000000000004,0.2,1e-05,0.4
3344,0.4,0.3,1e-05,0.30000000000000004
3345,0.30000000000000004,0.3,0.30000000000000004,0.1
3346,1e-05,0.4,1e-05,0.4
3347,1e-05,0.4,1e-05,0.6000000000000001
3348,1e-05,0.1,0.1,0.7
3349,0.1,0.2,1e-05,0.7
3350,0.6,1e-05,0.1,0.1
3351,0.1,1e-05,1e-05,0.7
3352,1e-05,1e-05,0.1,0.8999999999999999
3353,1e-05,0.4,0.2,0.4
3354,1e-05,0.1,1e-05,0.8999999999999999
3355,0.5,1e-05,0.1,0.4
3356,1e-05,0.2,0.1,0.7
3357,0.30000000000000004,0.1,1e-05,0.5
3358,1e-05,1e-05,0.1,0.8
3359,0.1,0.7,1e-05,0.2
3360,1e-05,0.3,1e-05,0.5
3361,0.2,0.2,1e-05,0.1
3362,1e-05,0.1,0.2,0.1
3363,1e-05,1e-05,1e-05,0.7
3364,0.1,0.4,0.2,0.1
3365,0.1,0.7,1e-05,0.1
3366,0.2,0.7,1e-05,1e-05
3367,1e-05,1e-05,0.30000000000000004,0.5
3368,1e-05,1e-05,0.30000000000000004,0.6000000000000001
3369,0.2,0.6,0.2,1e-05
3370,1e-05,0.3,1e-05,0.7
3371,0.5,0.5,1e-05,1e-05
3372,0.1,0.4,0.1,0.30000000000000004
3373,0.3,1e-05,0.2,0.3
3374,0.1,0.1,0.2,0.30000000000000004
3375,0.1,0.2,0.3,0.4
3376,0.7,1e-05,1e-05,0.1
3377,0.1,0.3,0.4,1e-05
3378,0.5,0.1,1e-05,0.2
3379,0.2,0.7,1e-05,0.1
3380,1e-05,0.1,0.1,0.7
3381,0.4,0.5,0.1,1e-05
3382,0.5,0.1,0.1,0.2
3383,0.1,0.9,1e-05,1e-05
3384,1e-05,1.0,1e-05,1e-05
3385,0.1,0.2,0.1,0.5
3386,0.6000000000000001,1e-05,0.2,1e-05
3387,0.1,0.2,0.7,1e-05
3388,0.5,0.3,0.1,0.1
3389,1e-05,0.8,1e-05,0.2
3390,1e-05,0.5,0.1,0.4
3391,1e-05,1e-05,0.1,0.8
3392,1e-05,1e-05,0.6,0.4
3393,1e-05,0.7999999999999999,1e-05,0.2
3394,1e-05,1e-05,0.1,0.7999999999999999
3395,1e-05,1e-05,0.1,0.8999999999999999
3396,0.2,0.4,0.1,0.30000000000000004
3397,1e-05,1e-05,1e-05,1.0
3398,0.5,0.30000000000000004,1e-05,0.2
3399,0.1,1e-05,0.3,0.6
3400,0.1,1e-05,0.30000000000000004,0.6
3401,1e-05,1e-05,0.2,0.6
3402,0.1,1e-05,0.5,0.30000000000000004
3403,0.1,0.4,1e-05,0.5
3404,1e-05,0.9,1e-05,0.1
3405,0.4,0.4,1e-05,0.2
3406,1e-05,0.6,1e-05,0.4
3407,1e-05,0.5,0.1,0.4
3408,0.1,0.4,1e-05,0.5
3409,0.7,1e-05,0.1,0.2
3410,0.2,0.7,1e-05,0.1
3411,0.7,1e-05,1e-05,0.3
3412,0.2,1e-05,1e-05,0.7
3413,0.6,0.3,1e-05,1e-05
3414,0.6,1e-05,0.1,0.2
3415,0.4,0.1,1e-05,0.5
3416,1e-05,1e-05,0.2,0.4
3417,1e-05,1e-05,1e-05,1.0
3418,0.2,0.1,0.30000000000000004,0.4
3419,0.9,1e-05,1e-05,0.1
3420,1e-05,1e-05,1e-05,0.6000000000000001
3421,1e-05,1e-05,0.4,0.5
3422,0.1,0.2,0.4,0.2
3423,1e-05,0.2,0.8,1e-05
3424,0.1,0.1,0.4,0.3
3425,0.7,1e-05,0.1,0.2
3426,0.5,0.2,1e-05,0.30000000000000004
3427,1e-05,1e-05,1e-05,0.7999999999999999
3428,0.5,0.3,1e-05,0.1
3429,0.7,0.1,0.1,0.1
3430,0.4,0.2,1e-05,0.2
3431,1e-05,0.5,1e-05,0.4
3432,0.2,0.5,0.1,0.1
3433,0.2,0.1,1e-05,0.6000000000000001
3434,1e-05,0.3,1e-05,0.6
3435,0.1,0.9,1e-05,1e-05
3436,1e-05,1e-05,0.2,0.6
3437,0.2,0.4,1e-05,0.1
3438,0.3,0.1,1e-05,0.6
3439,1e-05,0.3,1e-05,0.6000000000000001
3440,1e-05,1e-05,0.2,0.6
3441,1e-05,1e-05,1e-05,1.0
3442,1e-05,1e-05,1e-05,0.8999999999999999
3443,0.30000000000000004,1e-05,1e-05,0.2
3444,0.1,0.6,0.2,0.1
3445,0.6000000000000001,0.3,1e-05,1e-05
3446,0.5,0.1,1e-05,0.1
3447,0.7,0.2,1e-05,1e-05
3448,0.1,1e-05,0.1,0.7999999999999999
3449,1e-05,0.1,0.1,0.7
3450,1e-05,1e-05,0.1,0.8999999999999999
3451,1e-05,1e-05,1.0,1e-05
3452,1e-05,0.5,0.1,0.1
3453,1e-05,0.1,1e-05,0.8
3454,0.4,0.2,0.1,0.3
3455,1e-05,1e-05,0.1,0.9
3456,1e-05,1e-05,0.1,0.9
3457,1e-05,1e-05,1e-05,1.0
3458,1e-05,0.1,1e-05,0.8999999999999999
3459,0.3,0.2,0.4,0.1
3460,1e-05,1e-05,0.5,0.2
3461,1e-05,1e-05,1e-05,0.7
3462,0.5,0.2,1e-05,1e-05
3463,1e-05,0.1,1e-05,0.5
3464,1e-05,1e-05,1e-05,0.5
3465,0.6,0.1,1e-05,1e-05
3466,0.2,0.5,1e-05,1e-05
3467,0.7,0.1,1e-05,1e-05
3468,1e-05,0.5,1e-05,1e-05
3469,1e-05,0.1,1e-05,0.5
3470,0.6,1e-05,1e-05,1e-05
3471,0.1,1e-05,1e-05,0.5
3472,1e-05,1e-05,1e-05,0.4
3473,1e-05,0.7,1e-05,1e-05
3474,1e-05,1e-05,1e-05,0.30000000000000004
3475,0.2,1e-05,1e-05,0.2
3476,0.8,1e-05,1e-05,1e-05
3477,1e-05,1e-05,0.8,1e-05
3478,0.5,1e-05,1e-05,0.1
3479,1e-05,0.4,1e-05,0.1
3480,1e-05,1e-05,1e-05,0.5
3481,1e-05,1e-05,1e-05,0.5
3482,1e-05,1e-05,1e-05,0.7999999999999999
3483,1e-05,1e-05,1e-05,0.5
3484,1e-05,0.2,0.2,0.3
3485,1e-05,0.4,0.1,0.2
3486,0.1,0.3,1e-05,0.1
3487,1e-05,0.2,1e-05,0.2
3488,1e-05,0.4,1e-05,0.2
3489,0.1,0.3,1e-05,1e-05
3490,1e-05,1e-05,0.5,0.1
3491,1e-05,0.2,1e-05,0.1
3492,0.2,0.2,1e-05,0.1
3493,0.2,1e-05,1e-05,0.30000000000000004
3494,0.2,1e-05,1e-05,0.3
3495,0.1,0.3,1e-05,1e-05
3496,0.1,1e-05,1e-05,0.5
3497,0.1,0.1,0.1,0.3
3498,0.4,1e-05,0.1,1e-05
3499,0.6,1e-05,1e-05,1e-05
3500,1e-05,0.1,0.5,0.4
3501,1e-05,0.1,1e-05,0.9
3502,0.1,0.3,0.1,0.4
3503,1e-05,1e-05,0.7999999999999999,0.2
3504,0.1,0.2,0.1,0.5
3505,0.2,0.4,1e-05,0.1
3506,0.1,0.1,1e-05,0.7999999999999999
3507,1e-05,0.1,0.7,1e-05
3508,0.1,0.6,0.1,0.1
3509,1e-05,0.1,0.30000000000000004,0.5
3510,1e-05,1e-05,0.7,0.30000000000000004
3511,0.5,0.1,1e-05,0.30000000000000004
3512,0.2,1e-05,0.1,0.6
3513,1e-05,0.8,1e-05,0.2
3514,1e-05,0.4,1e-05,0.4
3515,0.7,1e-05,0.1,0.1
3516,1e-05,1e-05,0.1,0.8
3517,1e-05,0.5,0.2,0.2
3518,0.2,1e-05,0.2,0.6
3519,0.30000000000000004,1e-05,0.2,0.30000000000000004
3520,0.2,0.2,1e-05,0.6
3521,0.2,1e-05,1e-05,0.8
3522,0.6,1e-05,1e-05,0.3
3523,1e-05,0.2,0.4,0.30000000000000004
3524,0.4,0.2,0.1,0.2
3525,1e-05,0.2,0.2,0.5
3526,0.1,0.30000000000000004,0.2,0.4
3527,0.3,0.4,1e-05,1e-05
3528,0.1,0.5,0.30000000000000004,0.1
3529,0.3,0.3,1e-05,0.30000000000000004
3530,0.1,0.1,0.30000000000000004,0.4
3531,1e-05,1e-05,0.1,0.8999999999999999
3532,0.6,0.1,1e-05,0.3
3533,0.3,0.1,1e-05,0.6
3534,0.2,0.2,0.1,0.30000000000000004
3535,0.5,0.2,0.2,0.1
3536,1e-05,0.6,1e-05,0.30000000000000004
3537,0.4,1e-05,1e-05,0.6
3538,1e-05,0.1,0.30000000000000004,0.4
3539,1e-05,0.1,0.1,0.7
3540,0.2,0.2,0.2,0.3
3541,0.1,1e-05,0.30000000000000004,0.5
3542,1e-05,1e-05,0.1,0.9
3543,1e-05,0.6,1e-05,0.30000000000000004
3544,0.1,1e-05,0.2,0.7
3545,0.1,1e-05,0.4,0.30000000000000004
3546,0.1,0.2,1e-05,0.6000000000000001
3547,0.4,0.2,0.1,0.2
3548,0.1,1e-05,1e-05,0.8
3549,1e-05,1e-05,0.7,0.3
3550,0.1,0.2,0.1,0.5
3551,1e-05,0.4,1e-05,0.6000000000000001
3552,1e-05,1e-05,0.1,0.8999999999999999
3553,0.4,0.1,1e-05,0.4
3554,1e-05,0.6,0.1,0.2
3555,1e-05,0.1,0.1,0.7
3556,0.2,0.1,1e-05,0.4
3557,0.4,0.2,1e-05,0.30000000000000004
3558,0.4,0.1,0.2,0.2
3559,0.1,0.5,0.1,0.3
3560,0.4,1e-05,0.2,0.3
3561,0.3,0.3,1e-05,0.4
3562,0.7999999999999999,1e-05,1e-05,0.2
3563,0.6,1e-05,1e-05,0.4
3564,0.9,1e-05,1e-05,0.1
3565,1e-05,0.1,1e-05,0.8999999999999999
3566,0.4,0.30000000000000004,1e-05,0.2
3567,0.2,0.4,1e-05,0.3
3568,1e-05,0.4,0.1,0.5
3569,0.1,0.2,0.1,0.5
3570,0.1,0.8,1e-05,1e-05
3571,0.8,1e-05,0.1,1e-05
3572,0.4,0.5,1e-05,1e-05
3573,0.1,0.1,0.2,0.6
3574,1e-05,0.2,0.4,0.4
3575,0.3,0.5,1e-05,0.1
3576,1e-05,1e-05,1e-05,0.8999999999999999
3577,1e-05,0.1,0.2,0.7
3578,0.5,1e-05,1e-05,0.4
3579,0.1,0.1,0.1,0.7
3580,0.4,0.5,1e-05,1e-05
3581,1e-05,0.2,0.6,0.1
3582,0.3,0.4,1e-05,0.1
3583,1e-05,1e-05,1e-05,0.8
3584,1e-05,1e-05,0.1,0.9
3585,0.1,0.4,1e-05,0.5
3586,1e-05,0.1,0.2,0.6000000000000001
3587,0.4,0.2,1e-05,0.4
3588,0.1,1e-05,1e-05,0.8999999999999999
3589,0.1,1e-05,1e-05,0.9
3590,0.4,0.1,1e-05,0.2
3591,0.6,0.1,1e-05,0.2
3592,0.4,0.4,0.1,1e-05
3593,0.1,1e-05,0.1,0.6000000000000001
3594,1e-05,1e-05,0.4,0.6
3595,1e-05,1e-05,0.30000000000000004,0.6000000000000001
3596,0.1,0.7,0.1,1e-05
3597,0.1,1e-05,0.1,0.5
3598,1e-05,0.6000000000000001,1e-05,0.4
3599,0.5,1e-05,1e-05,0.4
3600,0.2,0.7,1e-05,0.1
3601,0.3,0.3,0.1,0.30000000000000004
3602,1e-05,0.9,0.1,1e-05
3603,1e-05,0.2,0.1,0.6
3604,0.2,0.3,1e-05,0.4
3605,0.1,0.2,0.30000000000000004,0.30000000000000004
3606,0.5,0.3,0.1,1e-05
3607,1e-05,0.3,0.1,0.6
3608,0.30000000000000004,1e-05,0.1,0.6
3609,1e-05,1e-05,0.2,0.7999999999999999
3610,1e-05,0.5,0.1,0.4
3611,1e-05,1e-05,0.7,0.30000000000000004
3612,1e-05,0.4,0.30000000000000004,0.3
3613,0.3,0.30000000000000004,1e-05,0.4
3614,1e-05,0.2,0.2,0.6
3615,0.4,1e-05,1e-05,0.6000000000000001
3616,1e-05,1e-05,0.1,0.5
3617,0.1,0.8,1e-05,0.1
3618,1e-05,0.2,0.1,0.6
3619,1e-05,0.5,1e-05,0.5
3620,1e-05,1e-05,1e-05,1.0
3621,0.30000000000000004,0.4,0.2,0.1
3622,1e-05,0.1,0.7,0.2
3623,0.30000000000000004,0.1,0.1,0.4
3624,1e-05,1e-05,1e-05,1.0
3625,1e-05,1e-05,1e-05,1.0
3626,1e-05,0.30000000000000004,1e-05,0.7
3627,1e-05,0.2,0.30000000000000004,0.5
3628,0.2,0.5,0.1,0.2
3629,0.1,1e-05,0.6,0.3
3630,1e-05,0.30000000000000004,0.2,0.5
3631,0.4,0.3,0.2,0.1
3632,1e-05,1e-05,0.1,0.9
3633,1e-05,0.3,1e-05,0.7000000000000001
3634,0.1,1e-05,1e-05,0.7000000000000001
3635,0.6,0.1,0.2,0.1
3636,0.1,1e-05,0.1,0.7000000000000001
3637,1e-05,0.1,0.2,0.7000000000000001
3638,1e-05,0.7,0.30000000000000004,1e-05
3639,0.30000000000000004,0.2,0.2,0.30000000000000004
3640,0.1,0.5,0.1,0.2
3641,0.3,1e-05,1e-05,0.5
3642,1e-05,0.1,0.4,0.4
3643,0.4,0.1,0.30000000000000004,0.2
3644,1e-05,0.4,1e-05,0.6
3645,1e-05,0.4,0.1,0.4
3646,1e-05,0.1,0.4,0.5
3647,0.1,0.7999999999999999,1e-05,0.1
3648,1e-05,0.30000000000000004,0.1,0.6
3649,1e-05,0.5,1e-05,0.5
3650,1e-05,0.4,0.1,0.5
3651,0.5,0.4,1e-05,1e-05
3652,1e-05,0.8,0.1,0.1
3653,0.2,0.2,0.1,0.3
3654,1e-05,1e-05,1e-05,0.8999999999999999
3655,1e-05,0.7,1e-05,0.2
3656,0.3,0.1,0.1,0.4
3657,1e-05,0.8,1e-05,0.2
3658,1e-05,0.1,0.30000000000000004,0.6000000000000001
3659,1e-05,0.2,0.4,0.4
3660,1e-05,0.3,1e-05,0.7
3661,1e-05,0.3,1e-05,0.7
3662,1e-05,0.5,1e-05,0.5
3663,1e-05,0.1,0.4,0.5
3664,0.4,0.3,1e-05,0.3
3665,0.2,0.5,0.1,0.2
3666,1e-05,0.5,1e-05,0.5
3667,1e-05,0.5,0.2,0.3
3668,1e-05,1e-05,0.9,0.1
3669,1e-05,0.1,0.30000000000000004,0.6000000000000001
3670,1e-05,0.4,1e-05,0.6
3671,1e-05,0.4,0.1,0.5
3672,0.1,0.1,0.4,0.4
3673,1e-05,0.8,1e-05,0.2
3674,1e-05,1e-05,0.8999999999999999,0.1
3675,1e-05,0.1,0.5,0.4
3676,1e-05,0.4,0.1,0.5
3677,1e-05,0.5,0.1,0.2
3678,1e-05,0.1,0.9,1e-05
3679,1e-05,0.1,0.2,0.6
3680,1e-05,0.1,0.7,0.1
3681,1e-05,0.30000000000000004,0.1,0.6000000000000001
3682,0.1,0.4,0.1,0.4
3683,0.5,0.4,1e-05,1e-05
3684,0.4,0.2,0.1,0.2
3685,1e-05,1e-05,0.1,0.7
3686,0.1,0.6,0.1,0.1
3687,1e-05,0.1,0.1,0.6
3688,0.1,0.30000000000000004,1e-05,0.5
3689,1e-05,0.7999999999999999,1e-05,0.2
3690,0.2,1e-05,0.1,0.7
3691,1e-05,1e-05,0.30000000000000004,0.7
3692,0.4,0.2,1e-05,0.30000000000000004
3693,0.1,0.2,0.2,0.5
3694,1e-05,0.1,0.2,0.6
3695,0.1,0.4,0.2,0.1
3696,1e-05,0.2,0.1,0.7
3697,1e-05,1e-05,0.2,0.8
3698,0.5,0.1,1e-05,0.1
3699,0.30000000000000004,0.3,0.2,0.1
3700,1e-05,0.5,1e-05,0.5
3701,0.1,0.1,0.30000000000000004,0.5
3702,1e-05,1e-05,0.3,0.7000000000000001
3703,1e-05,0.4,0.1,0.5
3704,1e-05,1e-05,1e-05,1.0
3705,1e-05,0.1,0.30000000000000004,0.6
3706,1e-05,0.2,0.1,0.7
3707,1e-05,0.4,0.1,0.5
3708,0.2,0.5,1e-05,0.30000000000000004
3709,0.5,0.3,1e-05,0.1
3710,0.1,0.2,0.1,0.5
3711,1e-05,0.2,0.30000000000000004,0.4
3712,0.1,0.7,1e-05,0.2
3713,1e-05,0.2,0.1,0.7
3714,1e-05,0.6,0.1,0.30000000000000004
3715,0.1,0.4,0.1,0.4
3716,1e-05,0.2,0.5,0.30000000000000004
3717,0.4,1e-05,1e-05,0.6000000000000001
3718,1e-05,0.1,0.4,0.5
3719,0.2,0.1,0.1,0.5
3720,1e-05,0.3,0.1,0.6000000000000001
3721,1e-05,0.2,0.30000000000000004,0.5
3722,1e-05,1e-05,0.30000000000000004,0.7
3723,1e-05,1e-05,0.1,0.9
3724,1e-05,1e-05,1e-05,0.9999999999999999
3725,1e-05,0.2,0.1,0.7
3726,1e-05,0.2,0.2,0.5
3727,1e-05,0.4,1e-05,0.6
3728,1e-05,1e-05,1e-05,1.0
3729,1e-05,0.1,0.5,0.4
3730,1e-05,0.1,0.5,0.4
3731,1e-05,1e-05,0.5,0.5
3732,1e-05,0.1,0.4,0.3
3733,1e-05,1e-05,0.2,0.8
3734,1e-05,0.1,1e-05,0.9
3735,1e-05,0.2,1e-05,0.8
3736,1e-05,1e-05,1e-05,1.0
3737,0.1,1e-05,1e-05,0.9
3738,0.5,1e-05,0.1,0.4
3739,1e-05,0.2,1e-05,0.8
3740,0.1,1e-05,0.2,0.6
3741,0.4,0.1,1e-05,0.4
3742,0.4,0.4,1e-05,0.1
3743,0.1,1e-05,1e-05,0.8
3744,1e-05,1e-05,1e-05,1.0
3745,1e-05,1e-05,1e-05,1.0
3746,0.1,0.1,1e-05,0.7
3747,0.1,1e-05,0.4,0.30000000000000004
3748,1e-05,0.3,1e-05,0.6000000000000001
3749,0.8,0.1,1e-05,0.1
3750,0.1,0.2,1e-05,0.6000000000000001
3751,0.9,0.1,1e-05,1e-05
3752,0.4,1e-05,1e-05,0.5
3753,1e-05,0.2,1e-05,0.4
3754,0.1,0.7,1e-05,0.2
3755,0.1,0.1,1e-05,0.6
3756,0.5,1e-05,1e-05,0.4
3757,0.6,0.3,1e-05,0.1
3758,0.1,1e-05,1e-05,0.8999999999999999
3759,0.7,0.2,1e-05,1e-05
3760,1e-05,1e-05,1e-05,0.8
3761,1e-05,0.3,0.2,0.2
3762,1e-05,0.6,1e-05,0.2
3763,0.2,1e-05,1e-05,0.30000000000000004
3764,1e-05,0.2,1e-05,0.2
3765,1e-05,0.30000000000000004,1e-05,0.2
3766,1e-05,0.6,1e-05,0.1
3767,1e-05,0.3,1e-05,0.2
3768,1e-05,0.2,0.3,0.1
3769,1e-05,0.4,1e-05,0.1
3770,1e-05,0.2,1e-05,0.4
3771,1e-05,0.1,1e-05,0.7
3772,1e-05,1e-05,0.30000000000000004,0.1
3773,1e-05,0.1,1e-05,0.6
3774,0.1,0.3,1e-05,0.2
3775,1e-05,0.1,1e-05,0.4
3776,1e-05,0.2,1e-05,0.2
3777,0.3,1e-05,1e-05,0.4
3778,1e-05,0.2,1e-05,0.3
3779,1e-05,1e-05,1e-05,0.4
3780,1e-05,0.5,1e-05,1e-05
3781,0.2,1e-05,1e-05,0.4
3782,1e-05,1e-05,1e-05,0.6
3783,0.3,0.2,1e-05,1e-05
3784,0.5,0.1,1e-05,0.2
3785,0.1,0.1,1e-05,0.3
3786,1e-05,1e-05,1e-05,0.6
3787,1e-05,0.1,1e-05,0.4
3788,0.1,0.6,1e-05,1e-05
3789,1e-05,1e-05,1e-05,0.5
3790,1e-05,0.2,1e-05,0.2
3791,1e-05,1e-05,1e-05,0.3
3792,1e-05,0.3,0.1,0.2
3793,0.5,1e-05,0.1,1e-05
3794,0.1,1e-05,0.1,0.3
3795,1e-05,1e-05,1e-05,0.4
3796,1e-05,1e-05,1e-05,0.7
3797,1e-05,0.30000000000000004,1e-05,0.3
3798,1e-05,0.2,1e-05,0.2
3799,0.2,1e-05,1e-05,0.30000000000000004
3800,0.5,0.1,1e-05,0.4
3801,0.1,0.4,1e-05,0.30000000000000004
3802,0.7,1e-05,0.30000000000000004,1e-05
3803,0.1,1e-05,0.1,0.6
3804,0.30000000000000004,0.5,1e-05,0.1
3805,0.4,0.1,1e-05,0.30000000000000004
3806,0.30000000000000004,0.1,1e-05,0.5
3807,0.1,0.3,1e-05,0.6
3808,0.2,0.1,1e-05,0.7
3809,0.1,1e-05,0.5,0.4
3810,0.30000000000000004,1e-05,1e-05,0.6000000000000001
3811,0.8,0.1,1e-05,1e-05
3812,0.1,0.2,0.30000000000000004,0.2
3813,0.1,0.2,1e-05,0.7
3814,0.8,0.1,1e-05,0.1
3815,0.4,0.3,0.1,0.2
3816,0.2,0.1,0.3,0.30000000000000004
3817,0.30000000000000004,0.3,1e-05,0.4
3818,0.30000000000000004,1e-05,0.4,0.30000000000000004
3819,0.5,1e-05,0.1,0.4
3820,1e-05,1e-05,0.6,0.4
3821,1e-05,1e-05,0.1,0.9
3822,0.7,1e-05,1e-05,0.30000000000000004
3823,1e-05,1e-05,0.4,0.6
3824,0.1,1e-05,0.1,0.8
3825,1e-05,1e-05,0.8999999999999999,0.1
3826,1e-05,0.3,0.30000000000000004,0.4
3827,0.1,0.6,1e-05,0.30000000000000004
3828,1e-05,1e-05,1e-05,1.0
3829,0.5,1e-05,0.2,0.30000000000000004
3830,1e-05,1e-05,1e-05,1.0
3831,1e-05,1e-05,0.1,0.9
3832,0.4,0.5,1e-05,0.1
3833,0.5,0.4,1e-05,0.1
3834,0.9,1e-05,1e-05,0.1
3835,0.1,0.8,1e-05,0.1
3836,0.5,1e-05,0.1,0.4
3837,0.30000000000000004,0.4,0.1,0.2
3838,0.1,0.2,1e-05,0.7
3839,1e-05,0.1,0.1,0.8
3840,1e-05,0.4,0.1,0.5
3841,1e-05,1e-05,0.5,0.4
3842,1e-05,1e-05,0.2,0.6
3843,0.1,1e-05,1e-05,0.9
3844,1e-05,1e-05,0.3,0.6
3845,1e-05,1e-05,0.1,0.8
3846,1e-05,1e-05,0.1,0.7999999999999999
3847,0.7,0.2,1e-05,1e-05
3848,1e-05,1e-05,0.1,0.9
3849,1e-05,0.5,0.2,0.30000000000000004
3850,0.1,0.2,0.1,0.6000000000000001
3851,1e-05,0.4,1e-05,0.2
3852,1e-05,1e-05,1e-05,1.0
